country1,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French South Antarctic Territory,Gabon,Gambia,Gaza Strip,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Korea,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe
Denmark,5014.2,1849.7,3197.3,15344.2,1627.3,7517.1,7266.3,14609.8,7292.1,12538.5,3143.8,8208.5,14407.2,1032.8,3287.3,7542.6,4704.6,7292.6,7505.1,1210.9,722.8,8917.6,5246.3,6141.0,6961.6,10492.1,1490.5,8825.3,12283.5,9653.8,8946.6,7345.5,10520.7,1888.9,4976.9,7793.3,6866.9,9191.0,5428.8,6276.3,5288.4,8229.0,5598.5,4596.3,12711.2,7048.6,11348.1,10960.5,9203.3,8194.9,16016.4,9313.1,5563.6,1304.4,7878.9,8179.1,2966.8,820.9,6777.3,0.0,5692.7,7414.8,7659.4,10032.0,3687.8,9253.6,6055.8,5232.9,964.8,9405.4,5881.3,13543.0,1126.0,15518.3,1119.8,1225.4,7983.1,15371.9,12939.7,6329.7,5204.5,3372.7,2866.8,570.9,5438.2,2501.2,2116.0,2931.9,7716.2,7314.7,11242.8,9149.9,1108.4,5402.7,5372.1,8237.7,7769.6,13452.6,8964.9,8821.3,1223.4,1814.5,6861.7,10967.1,4292.5,3657.9,1179.8,919.8,3427.0,1615.7,8155.9,8677.1,1107.5,3534.6,3914.2,6743.2,14136.6,1724.7,4220.4,4875.0,8374.9,928.9,3201.9,9679.2,5773.7,3381.6,1012.3,910.2,752.2,8807.6,9021.2,8041.9,9773.5,8115.3,4442.3,2289.2,12779.8,7463.7,4263.3,9609.0,8341.0,9113.6,12099.1,1622.4,1399.7,6099.5,1664.8,7344.9,3009.0,8654.6,8818.8,13501.4,6497.4,535.5,15613.8,17996.9,9116.1,4292.0,5234.1,15873.3,16538.2,7822.1,1854.0,10872.5,472.6,5407.6,5413.9,11350.1,3355.7,9241.2,13185.8,10879.8,10513.3,10144.8,15088.1,793.8,2282.5,7484.2,4788.0,6289.1,1571.5,5048.1,6711.3,9600.6,9098.4,7326.2,7527.6,4489.3,7630.8,15285.7,1386.4,6222.8,4607.5,5064.4,1586.5,7940.2,5619.6,10150.2,1090.6,1187.8,14242.1,6527.2,9704.1,12965.9,8255.4,2004.8,8129.5,5133.8,8153.7,2437.4,687.7,1054.6,3268.1,9075.9,4840.1,7321.5,8645.8,12426.8,5339.1,14756.3,16089.7,7836.8,2486.8,2697.9,4106.5,7496.4,14453.9,7369.0,6419.8,1707.2,5114.2,815.7,7507.2,11601.0,4233.9,15082.2,1611.2,8557.6,9251.8,15254.6,3996.3,5590.7,7877.9,8543.4
Djibouti,3535.3,3918.3,4616.8,16478.8,5216.5,3735.4,11219.5,10085.3,11125.4,12229.2,3138.7,12111.9,10686.2,4744.1,3175.8,12345.8,1775.4,5207.2,11003.3,4823.7,5512.4,13764.4,4413.0,10897.6,5271.6,12086.8,4284.1,4253.5,8214.0,10814.2,3814.6,11372.1,7971.6,3803.9,4802.4,5767.4,2189.1,6774.2,3353.4,11943.2,7184.2,12898.7,2446.9,2610.9,12947.4,6697.1,7400.5,6558.2,12818.1,2624.8,17428.9,13634.8,5298.0,4514.4,12542.6,12027.2,2741.8,4891.1,2897.5,5692.7,0.0,11130.6,11915.0,13409.9,2068.2,13972.2,3741.1,479.7,5396.3,4410.0,375.2,11865.8,6813.1,15353.4,5724.1,5379.6,10550.2,18584.4,7259.6,3699.2,6278.5,2324.1,3379.7,5242.8,4798.0,5497.9,3650.8,8595.0,11245.9,11155.2,11003.7,14000.7,5871.9,5712.3,6283.3,11156.7,12116.5,7771.4,13646.9,7637.2,4474.9,7505.3,3998.5,8004.1,2548.5,2372.4,6424.3,6253.0,2272.5,4425.0,12644.2,9744.7,5829.5,2178.1,4607.4,1408.9,16457.6,4004.5,2001.4,4519.8,6447.6,5231.4,2533.9,4836.8,5741.4,3104.8,4988.8,5078.3,5371.8,7580.8,3416.1,2920.7,6589.0,3508.7,5045.5,3894.5,13968.4,11117.1,5781.7,3917.8,2741.2,14561.8,11781.8,4163.8,4885.9,6882.7,4092.7,11175.1,5534.8,3460.4,4659.1,13763.1,4684.1,5580.0,13893.8,14371.6,13651.7,3765.4,3723.3,16465.2,14074.2,8742.3,3874.6,10954.2,6077.5,1779.1,3439.4,10063.7,2353.0,13373.8,11394.0,11645.7,13213.1,8574.3,18243.1,4922.2,5845.9,11575.4,1749.4,3244.6,4133.2,7427.4,2072.8,3909.1,6967.8,11217.2,11133.4,9719.8,11192.1,16265.7,4582.2,4178.5,1360.6,6176.0,4124.3,2317.7,5961.6,6855.1,4602.1,4610.1,13216.1,838.1,5140.2,10379.0,8820.3,5523.9,4207.6,1350.4,10865.3,7384.1,5712.4,5041.6,2570.7,8322.4,4125.1,2185.3,6310.5,9479.4,4585.7,16253.2,15878.9,11249.6,4148.2,3093.5,3444.2,11962.6,15078.6,11400.8,1621.6,4189.6,1751.8,6257.5,13064.3,11489.3,3914.4,14017.4,4434.5,11940.1,7109.1,15719.6,5994.1,762.1,3204.5,3716.1
Dominica,12342.2,8198.2,6600.4,12403.9,6659.2,9214.8,359.4,10879.9,187.7,5963.2,10259.7,982.4,18104.7,7707.0,10455.4,1981.7,11362.7,14707.0,315.1,8597.0,6995.1,2903.4,6936.9,1903.7,14371.9,3515.1,7966.4,10262.0,9847.0,3440.1,14836.9,481.5,17757.2,8610.4,6456.2,15198.6,10254.6,16570.0,8062.3,5900.1,3999.4,2087.4,9002.4,8537.0,5755.3,14130.5,18524.3,17655.9,1854.9,11976.1,11475.6,2509.8,6137.0,7762.7,1858.8,902.9,9466.2,7773.1,9400.8,7414.8,11130.6,0.0,1005.2,2658.0,9464.1,2969.2,7999.1,10726.3,8348.7,11042.0,11002.0,7447.7,6683.0,13552.6,8356.2,6760.1,1558.4,10325.4,14201.6,8217.2,4962.4,9659.0,10036.0,7421.9,6612.2,5978.4,8367.5,6377.6,349.7,190.1,15718.7,3092.9,6476.5,5633.1,5005.5,1197.6,1225.5,14276.2,2669.6,15792.8,8082.6,6353.0,14133.2,18308.5,11320.2,10429.1,6235.2,6495.2,9718.3,7559.9,1723.4,13932.3,6501.9,9860.1,11319.2,11013.7,11979.3,8240.5,10927.7,12288.0,15727.0,8342.1,9720.0,10809.3,5750.5,8153.1,7328.9,8314.9,7102.2,15807.0,12438.1,10997.6,17174.8,14623.0,6107.3,7751.7,13722.7,93.4,5349.4,13572.3,12136.0,4401.4,15692.4,8743.9,7141.4,12951.1,8114.6,170.9,5766.0,11262.1,9672.5,14477.8,13907.4,7079.1,15041.2,13942.8,2587.6,7375.7,7623.9,12469.9,14765.6,13764.2,8323.0,15353.7,7423.8,12057.4,12703.0,16927.8,9724.4,2245.1,17089.7,4310.2,3109.6,16855.9,8431.7,8025.8,5787.6,637.0,11438.8,8651.1,8513.9,11394.4,10208.0,13372.0,7090.7,262.6,171.9,3527.7,269.1,12602.2,7547.4,7652.7,10930.5,5038.1,8231.3,13035.7,5444.9,17549.0,8085.3,7743.5,15483.8,11736.2,10342.3,8088.2,14243.5,6185.1,15122.0,9809.2,1399.8,8219.8,7980.0,7225.7,9962.8,15669.9,12246.9,10872.8,16045.4,18962.3,6793.7,12465.1,13054.8,522.8,7325.7,9505.3,11424.2,1301.1,13543.9,495.5,10370.1,8927.6,11773.6,6603.1,4149.9,5338.3,11627.5,14858.1,7550.3,1146.3,16554.3,13139.3,5147.1,11597.4,10316.9,10617.5
Dominican Republic,12671.1,8690.6,7315.1,11545.4,7146.0,10207.6,751.4,11458.4,905.6,6363.0,10674.2,688.0,17459.0,8105.3,10854.5,1021.9,11937.1,14861.5,1291.1,8868.3,7342.0,1948.8,7852.1,1599.4,14480.0,3940.5,8420.0,11267.1,10665.6,4159.3,15697.3,584.0,17376.1,9065.3,7355.2,15263.2,11199.0,16502.0,8971.6,5130.5,4900.7,1097.9,9898.7,9361.8,6023.7,13932.4,18989.7,18459.1,1630.2,12945.1,10714.0,1770.3,7080.0,8200.7,854.1,730.0,10005.5,8131.1,10362.1,7659.4,11915.0,1005.2,0.0,2438.5,10123.9,2074.4,8949.5,11486.2,8542.1,12046.3,11821.5,7881.5,6791.5,12695.2,8489.8,7182.3,2473.3,9556.5,15067.0,9178.4,5876.3,10246.3,10427.0,7759.0,7543.8,6570.9,8887.7,6153.5,1164.1,879.2,14789.1,2157.6,6832.9,6566.5,5934.0,1961.2,225.2,15081.6,1755.8,15430.5,8480.1,6355.6,14514.2,17970.8,11787.2,10946.7,6501.3,6756.7,10307.4,8053.7,756.9,13232.7,6863.9,10449.4,11472.3,11919.9,11039.7,8708.7,11476.6,12451.4,15661.5,8566.0,10266.9,11808.8,6707.8,8860.8,7736.3,8569.6,7462.6,15458.0,13431.8,11982.3,17326.8,15339.4,6959.5,8334.7,12718.8,1074.6,6171.8,14566.1,13108.2,3399.5,14703.3,9117.2,7608.0,12714.8,8584.3,874.0,6429.6,12260.8,10677.0,13485.8,14107.1,7396.9,14213.3,13433.9,1736.7,8204.2,8528.0,11659.9,14059.3,13214.4,8804.8,14447.4,7589.8,12654.6,13063.2,16043.0,10299.8,1609.0,16087.5,4836.6,3134.3,16273.7,7850.4,8343.6,6319.4,381.6,12017.3,9602.3,8919.8,11098.5,11144.0,14368.8,8065.5,796.0,1116.9,3376.1,1143.5,11734.7,8007.5,8616.9,11563.2,5940.1,8677.0,13934.4,6393.1,17689.0,8457.5,8164.2,14527.9,12574.0,11337.3,8714.1,13670.3,6704.2,15680.6,10626.7,2247.7,8072.8,8153.1,7639.5,10482.4,15158.7,12475.6,11825.8,16057.4,17993.3,7717.0,11557.9,12257.5,1310.4,7946.8,9982.7,11757.5,369.4,12602.9,557.8,11279.0,9277.1,12360.0,6845.8,3215.6,5876.0,11886.7,13966.5,8043.8,1416.1,16372.8,12261.4,5927.6,12313.5,11306.8,11619.4
Ecuador,14997.9,10845.0,9113.8,10178.1,9312.0,10639.8,2768.1,9471.3,2757.6,4314.9,12916.4,1828.6,15454.4,10364.6,13113.0,2973.6,13942.4,17295.0,2645.6,11229.0,9645.0,2389.2,9008.2,4036.3,16918.3,2262.1,10621.6,11261.3,9298.5,3197.3,16587.0,2686.8,18570.2,11264.3,8607.5,17695.6,12016.7,18768.7,10103.7,6913.2,6273.2,2375.3,11050.3,10813.4,3809.3,16228.3,18582.8,18366.0,829.5,13450.9,9071.0,1421.7,8131.3,10419.8,2583.7,1853.2,12088.0,10426.6,11107.6,10032.0,13409.9,2658.0,2438.5,0.0,11989.8,2093.8,9852.3,13071.5,10942.6,11870.1,13200.9,5805.7,9215.0,11280.5,10911.3,9418.0,2859.7,7965.0,13545.1,9992.9,7140.3,12248.8,12694.0,10070.7,8632.2,8599.2,11004.6,8550.0,2406.2,2732.9,15131.9,2356.5,9127.2,7699.4,7128.2,2265.5,2389.8,13374.3,2082.3,17376.5,10740.3,8793.6,16786.6,18657.8,13962.7,13055.3,8857.4,9116.5,12306.0,10208.5,2207.7,14676.1,9153.7,12446.1,13895.8,12921.3,10068.0,10892.8,13531.5,14874.5,18008.6,10952.4,12335.9,11495.5,7694.3,10645.2,9986.7,10939.4,9754.9,17425.2,13605.2,12399.8,19740.4,16853.7,8404.3,10362.4,12322.4,2626.1,7737.3,14614.5,13571.2,3860.1,14597.3,11400.5,9796.3,15010.6,10766.9,2703.5,8343.5,12439.5,10620.8,12785.3,16523.0,9722.1,12648.2,11292.6,1801.1,9682.2,9705.1,10128.2,12215.8,15020.8,10972.2,14969.9,9998.1,14604.5,15361.0,16348.7,12322.2,1182.4,15267.2,3201.7,886.2,17512.6,5860.8,10671.3,8433.2,2556.0,14013.9,10464.2,11171.9,13376.0,12019.4,14388.1,7717.8,2713.2,2575.7,5812.5,2483.7,10393.5,10202.4,9440.4,13460.9,7249.7,10887.1,14834.4,7455.3,19805.9,10741.1,10401.4,13445.8,13848.4,10974.9,6945.7,15387.9,8832.4,17607.7,12059.7,2545.6,10484.0,10560.6,9883.6,12591.2,16837.1,14871.6,12544.5,18448.6,17126.7,8840.0,10390.4,10671.0,2333.9,9915.5,12151.8,14079.2,2693.6,11556.7,2663.7,12301.1,11581.5,14336.5,9216.5,4674.4,4128.8,14263.4,12619.7,10199.1,1579.0,18483.0,10938.8,7610.6,13995.3,11706.4,11769.7
Egypt,3613.8,1865.6,2877.9,17443.3,3169.0,4432.8,9487.1,11534.4,9423.7,12170.8,1972.4,10435.8,12448.1,2700.3,2140.9,10417.8,1980.0,5954.7,9396.4,2995.1,3450.7,11858.4,3569.4,8947.7,5849.7,11240.9,2234.1,5477.7,9377.0,10016.5,5749.4,9625.3,9186.7,1830.2,3744.6,6562.0,3342.1,7837.6,2905.0,9963.9,5765.3,11021.0,2468.7,1774.2,12751.3,6895.9,9067.4,8336.2,11274.9,4508.3,18784.2,11890.8,4390.8,2459.1,10656.6,10364.4,954.3,2870.5,3550.4,3687.8,2068.2,9464.1,10123.9,11989.8,0.0,12111.2,3545.5,1590.1,3558.6,5902.9,2206.6,12324.2,4790.7,16600.5,3918.9,3313.3,9216.6,18991.5,9255.8,3684.8,5013.3,607.4,2064.1,3203.1,3954.8,3563.8,1595.4,6618.2,9642.7,9452.8,11619.9,12099.6,3803.8,4641.9,5078.0,9747.2,10306.5,9768.6,11787.4,8292.2,2465.4,5483.5,4931.2,9371.1,2296.7,1428.9,4357.2,4190.9,612.4,2357.1,10811.1,9703.8,3761.4,675.3,3912.4,3066.3,16689.1,1968.3,1661.2,4309.1,7279.2,3375.1,918.8,6250.6,4817.2,1352.7,2925.5,3198.1,3310.8,8247.1,5333.8,4449.7,7936.1,5216.5,3718.3,1856.9,14332.7,9468.8,4279.9,5963.6,4653.3,12512.7,12510.8,2295.2,2819.8,6630.6,2045.2,9476.7,3703.9,5058.3,5664.9,14507.3,5222.6,3527.4,15405.4,16383.5,11838.3,2549.6,3047.1,17744.2,15827.7,8659.5,1837.9,11437.3,4104.9,2614.8,3772.6,10990.7,712.9,11681.9,12627.4,11084.7,12037.3,9472.7,17838.1,2953.6,3864.6,9818.5,2043.3,3396.0,2184.1,6606.2,3183.9,5936.4,7145.8,9502.9,9500.5,7670.7,9576.1,17237.4,2515.3,3923.3,1472.5,4881.0,2101.4,4383.4,4922.1,8262.7,2608.6,2559.8,14388.9,2902.6,6404.8,11058.4,8891.1,3514.7,5665.5,1546.4,9505.7,5656.6,3815.4,2975.2,1181.3,8875.4,3979.9,3698.4,7296.2,10941.5,3746.4,16923.0,17317.2,9683.6,2184.1,1408.8,2991.0,10113.7,15897.8,9653.7,2820.4,2393.1,2351.0,4201.5,10996.9,11266.6,3479.9,15327.3,2366.6,10424.6,8094.9,16780.2,4379.8,2218.2,4431.8,5074.2
El Salvador,14173.7,10544.2,9358.1,9472.2,9026.8,12100.8,2804.8,11443.8,2928.7,6351.8,12385.0,2056.4,15397.4,9871.1,12538.8,1732.1,13812.5,15857.2,3176.7,10450.2,9072.6,378.2,9903.2,3198.9,15433.2,4338.4,10238.7,12989.1,11391.6,5119.4,17770.8,2642.6,16719.9,10869.8,9415.5,16019.3,13220.2,16717.6,11027.2,4930.0,6957.3,1090.5,11962.1,11435.1,5772.5,14339.6,18404.3,19382.0,1899.7,14911.8,8658.2,717.2,9105.6,10007.9,1455.8,2158.2,11881.8,9849.5,12355.9,9253.6,13972.2,2969.2,2074.4,2093.8,12111.2,0.0,10964.1,13532.7,10028.8,13693.0,13891.6,7800.6,8243.4,10622.4,9891.8,8999.4,4076.5,7501.4,15599.1,11174.8,7926.9,12167.2,12114.7,9464.4,9581.3,8548.1,10765.7,7124.0,2963.8,2899.5,13388.1,262.8,8591.0,8602.3,7973.9,3432.7,1863.5,15378.5,325.7,15287.8,10234.5,7680.8,15978.4,17132.4,13532.1,12778.8,8169.6,8408.9,12229.2,9922.1,1330.0,12591.1,8627.0,12369.1,12752.5,13979.1,9010.8,10536.4,13332.9,13688.8,16081.5,10094.8,12146.1,13370.7,8714.6,10891.3,9522.7,10140.6,9204.7,15338.3,15285.8,13901.1,17687.2,17294.7,9032.8,10280.0,10892.1,3007.9,8246.1,16395.7,15064.7,1803.6,13058.9,10823.5,9459.1,13167.6,10416.5,2885.2,8452.8,14090.2,12362.0,11563.3,15276.7,9091.9,12138.9,11520.9,412.7,10278.2,10586.5,9588.0,12012.0,12936.7,10644.8,13142.6,9081.4,14540.3,14594.5,14679.5,12208.0,1059.7,14194.4,5288.0,2968.7,15533.9,5971.8,10005.6,8255.6,2435.3,13895.7,11615.0,10671.5,11561.1,13176.3,16177.6,9538.3,2826.2,3016.3,4764.9,2990.2,9663.0,9842.9,10608.6,13508.4,7997.6,10480.8,15999.4,8412.8,17832.2,10182.5,9953.5,12517.4,14647.1,12860.4,9020.9,13295.0,8622.6,17355.7,12697.7,3771.2,9037.8,9628.6,9435.3,12327.3,14747.1,13824.0,13832.3,16550.5,16220.3,9761.9,9501.3,10187.2,3028.8,9927.3,11790.7,13312.2,2010.9,10575.1,2614.5,13336.1,10948.0,14239.8,8471.2,2668.4,6221.8,13319.0,11904.1,9912.0,2575.0,16397.4,10192.6,7997.4,14324.4,13206.9,13423.1
Equatorial Guinea,6944.6,4486.9,3060.1,18607.5,4611.6,1652.1,8198.5,8564.7,8055.6,8728.1,5515.6,8917.4,13439.2,5098.9,5686.4,9703.0,5087.8,8932.2,7788.6,5995.4,5442.0,10894.6,1221.6,8509.1,8959.8,8347.4,4739.0,3080.5,6247.6,7075.6,6903.1,8365.7,11607.6,4796.6,1753.5,9503.1,2256.1,10491.2,673.4,11463.0,4080.7,10043.7,1305.3,1787.4,9379.6,10260.7,10644.8,9686.8,9401.2,4006.4,17589.0,10428.4,1871.1,4837.8,9747.7,8818.4,4414.5,5360.9,1424.7,6055.8,3741.1,7999.1,8949.5,9852.3,3545.5,10964.1,0.0,3570.2,6445.4,3860.5,3447.7,8778.7,6836.6,17979.9,6811.2,5000.9,7051.7,17180.5,7970.5,309.8,3104.4,4147.4,5583.0,5488.0,1432.5,4143.9,4307.6,8607.2,8007.5,8084.0,14744.3,11091.2,5438.4,2391.9,3025.4,7696.1,9173.7,8408.1,10668.7,11367.8,5121.5,7407.1,7734.9,11540.4,5675.5,4935.7,5986.0,5985.1,4157.5,4460.8,9703.0,13204.5,5402.1,4213.8,7457.0,3081.8,19790.6,4658.4,4989.0,7777.3,10188.2,6255.8,4450.7,3952.5,2249.5,2831.2,5043.6,6060.6,5352.2,11312.5,4597.7,3124.1,10194.8,7002.8,2352.6,3819.7,17699.7,7957.1,3144.3,5700.5,4174.6,12254.7,15512.1,5363.8,4672.1,10149.4,4637.5,8095.0,3801.9,3563.2,2864.8,17437.1,8348.8,5614.8,16602.9,15392.3,10571.2,1781.2,840.5,18078.7,16169.7,12160.6,4572.9,14679.2,6525.9,5411.5,6979.6,13770.5,4255.6,10106.9,14870.2,7926.2,9529.3,12304.6,14817.8,5633.2,4582.2,8570.5,5110.9,652.8,5112.9,10113.8,2218.0,5533.5,3600.2,8162.4,7947.9,8112.2,7976.4,18640.7,4689.9,437.8,4484.4,3067.2,4811.8,5078.4,2556.7,10409.6,5288.1,4951.9,16586.9,4010.8,3809.6,7552.4,12343.6,4525.3,7843.8,2524.7,7374.0,8468.2,6525.7,5008.4,4726.2,12040.2,7416.8,2876.3,10045.3,12846.2,1299.5,19163.7,17765.8,7959.8,3569.4,4849.6,6481.2,9128.2,18507.2,8392.2,2450.9,5552.7,5279.1,6084.5,11313.3,7886.2,6982.8,17052.2,4463.7,8544.5,10837.7,18442.7,3528.0,4470.1,2538.5,3081.4
Eritrea,3489.7,3445.3,4174.9,16814.7,4737.3,3787.9,10801.5,10399.8,10713.7,12203.6,2805.3,11708.7,11115.0,4274.0,2868.5,11889.2,1640.8,5367.1,10611.4,4398.2,5037.6,13314.4,4122.5,10435.2,5390.4,11874.1,3812.1,4463.8,8446.1,10602.2,4266.2,10951.5,8270.8,3346.0,4477.6,5946.5,2322.1,7028.9,3113.2,11496.2,6813.8,12453.4,2265.4,2259.9,12897.3,6743.8,7800.1,6980.2,12447.7,3025.9,17858.4,13221.2,5010.1,4041.2,12094.9,11626.6,2299.2,4426.6,2909.7,5232.9,479.7,10726.3,11486.2,13071.5,1590.1,13532.7,3570.2,0.0,4971.8,4700.5,672.0,11958.1,6350.0,15715.7,5307.9,4900.3,10215.7,19012.9,7711.0,3569.1,5931.3,1876.1,3027.3,4774.1,4515.0,5031.8,3176.9,8145.5,10855.7,10743.3,11189.6,13552.2,5393.2,5397.4,5947.8,10808.6,11684.2,8223.6,13207.0,7802.7,4012.1,7042.9,4185.2,8338.4,2373.2,2037.0,5947.1,5778.1,1827.7,3946.2,12208.0,9766.6,5350.7,1744.1,4412.1,1694.1,16643.3,3535.3,1753.3,4432.9,6643.4,4802.3,2106.0,5108.7,5456.2,2647.3,4513.2,4643.7,4897.2,7748.4,3834.2,3202.1,6910.1,3898.2,4674.5,3415.5,14129.7,10716.7,5386.5,4384.3,3153.8,14083.6,11999.8,3726.6,4406.6,6825.0,3621.1,10764.2,5083.7,3772.4,4814.5,14004.8,4783.1,5108.1,14288.7,14847.3,13222.2,3393.1,3448.9,16853.4,14511.7,8744.7,3405.1,11109.4,5625.8,1842.9,3454.5,10311.9,1914.2,12971.4,11718.1,11495.9,12931.6,8804.7,18320.5,4469.0,5374.2,11153.2,1637.7,3138.3,3681.2,7243.3,2185.4,4368.2,6944.9,10803.1,10736.4,9241.0,10798.9,16596.8,4105.1,4006.7,1112.3,5822.2,3658.1,2797.4,5655.7,7192.3,4142.9,4138.2,13540.9,1312.7,5373.2,10509.8,8859.7,5048.5,4536.6,1064.4,10526.8,6992.1,5276.6,4564.7,2175.2,8470.3,4043.7,2443.5,6542.3,9842.1,4299.5,16526.0,16280.9,10867.5,3675.8,2672.8,3269.5,11521.7,15354.9,10980.1,1734.8,3765.7,1735.5,5784.7,12585.0,11417.4,3759.8,14376.0,3955.6,11572.0,7348.2,16054.4,5580.5,938.6,3396.1,3957.5
Estonia,4166.4,1969.7,3844.0,14926.9,2411.9,7763.5,8185.8,14964.7,8220.2,13475.5,2501.4,9114.5,13450.4,1414.9,2599.7,8348.5,4143.9,6365.7,8449.9,573.7,1595.5,9678.3,5798.0,6991.0,6023.1,11456.8,1709.0,8967.8,12679.7,10605.8,8318.0,8257.5,9562.4,1764.7,5605.3,6851.5,6884.4,8242.4,5785.3,6570.3,6191.4,9040.6,5777.2,4816.5,13670.4,6085.5,10455.6,10130.2,10113.2,7996.2,15837.9,10147.6,6235.4,1642.8,8700.5,9090.3,2681.9,1156.0,6950.2,964.8,5396.3,8348.7,8542.1,10942.6,3558.6,10028.8,6445.4,4971.8,0.0,9451.3,5642.1,14408.5,1786.7,14890.9,373.1,2055.3,8947.8,15439.1,12622.8,6691.7,6023.8,3108.1,2214.9,1243.3,6041.9,3334.2,2182.8,3262.2,8656.6,8241.9,10358.8,9903.2,2053.2,6141.3,6183.1,9196.3,8639.0,13128.7,9754.7,7857.3,1324.2,2374.2,6011.6,10017.5,3614.1,3145.6,2128.9,1871.1,3151.3,2053.5,8997.3,7829.1,2046.2,3227.8,2970.6,6598.4,13764.2,1801.8,3680.5,3941.1,7420.5,192.6,2866.2,9779.1,6494.6,3635.0,1635.3,387.7,1563.4,7843.3,8805.6,8008.3,8853.9,7415.9,5133.3,2637.0,12117.2,8400.8,5068.8,9246.3,8125.5,9699.1,11234.6,1264.4,2046.3,5155.8,1810.1,8272.4,3831.3,8616.7,9057.6,12760.3,5580.5,1435.0,14772.8,17124.8,9925.5,4756.6,5666.5,15451.5,15678.1,6934.2,1903.3,10003.8,956.5,4802.3,4579.2,10406.0,3059.8,10100.9,12248.6,11833.4,11454.7,9181.9,15665.0,830.9,3178.3,8387.6,4223.5,6572.8,1407.8,4198.2,6725.9,9270.1,9723.7,8249.5,8466.4,5281.1,8570.8,14828.7,1843.8,6675.7,4169.4,5879.1,1645.1,7520.6,6378.1,9230.5,1158.5,1539.8,13396.4,6203.5,9881.6,13689.2,7352.5,2857.1,7330.7,5093.8,9116.7,2115.0,400.3,1723.6,2839.7,8122.1,3934.4,7256.1,7702.0,11464.8,5914.3,14315.1,15545.4,8781.6,2977.9,2302.8,3284.1,8356.9,13834.1,8280.0,6377.7,1206.8,4524.2,1752.2,8071.6,12528.9,3348.7,14281.5,2053.7,9494.1,8294.1,14699.6,4840.8,5156.7,7954.3,8609.4
